53,98,63,6,79,26,31,79,17,0,44,76,60,19,39,57,9,23,72,81,97,50,67,14,48,79,16,29,4,40,84,25,22,48,63,82,52,6,47,98,82,48,27,56,47,77,33,57,64,93,54,20,4,62,94,33,20,69,21,79,17,47,46,72,28,12,27,46,26,26,11,11,45,50,78,9,48,31,8,88,82,32,69,21,71,16,48,61,31,65,88,64,7,34,75,48,99,54,59,46,22,87,87,51,73,11,67,55,99,79,0,79,51,74,54,65,8,69,72,78,97,9,10,44,60,65,7,38,46,34,19,90,34,37,92,42,39,20,28,10,32,77,85,81,53,64,13,54,12,8,7,4,59,50,95,51,18,55,23,6,6,87,58,50,59,18,65,47,27,87,14,70,47,20,96,19,75,78,90,82,55,42,31,50,37,28,23,54,63,92,34,80,34,47,25,2,61,68,50,47,
7,21,60,28,80,88,36,25,55,72,24,84,21,5,10,9,38,7,58,3,21,20,20,67,94,12,72,51,41,67,64,78,26,90,80,34,87,38,97,23,9,46,64,44,47,8,48,20,75,55,51,88,99,40,45,72,76,4,94,27,77,82,90,99,14,22,56,94,96,1,68,4,46,64,74,50,95,72,39,97,15,32,63,56,97,68,58,86,89,1,5,36,22,61,88,99,79,45,29,59,80,42,36,81,10,77,10,31,35,7,29,49,95,86,46,67,38,74,66,62,88,44,3,25,45,21,19,6,94,6,39,53,17,4,57,77,76,79,64,9,61,57,73,43,62,73,16,5,44,85,69,24,79,97,81,46,0,93,85,79,63,3,33,53,0,83,35,33,40,56,39,38,6,93,52,5,93,8,92,10,14,42,52,75,50,68,3,87,36,54,92,91,81,23,53,77,94,84,47,21,
92,94,8,85,15,43,84,40,88,97,99,83,4,91,74,68,46,77,96,9,82,7,12,50,25,1,85,55,45,38,60,48,89,67,27,62,34,52,59,67,69,38,61,19,62,28,43,75,54,91,10,90,64,24,75,83,34,34,30,5,78,86,54,91,17,80,44,17,29,75,44,63,39,96,10,21,56,63,79,0,35,20,67,36,64,22,79,67,17,67,39,25,98,95,86,6,0,49,71,38,74,16,32,72,72,16,6,47,69,59,43,38,25,3,64,90,61,32,51,1,9,90,78,46,39,93,91,76,41,30,87,46,59,40,2,69,56,40,44,17,71,73,22,25,19,63,44,96,34,91,36,43,59,40,45,9,15,65,13,90,69,43,61,40,55,31,66,44,56,29,1,13,81,79,84,87,85,73,61,50,85,50,4,71,46,89,81,96,44,70,88,36,19,40,61,31,77,67,52,90,
84,87,49,4,80,45,30,66,16,78,45,21,60,57,5,33,99,9,14,93,72,57,17,6,8,13,70,89,95,18,1,14,63,21,12,95,82,34,71,6,96,56,81,11,81,21,15,94,77,43,11,46,29,49,99,43,48,57,42,57,68,80,0,94,2,29,93,53,0,66,39,29,56,12,49,54,79,81,24,42,65,53,74,49,25,3,90,3,9,70,83,96,11,36,89,66,0,2,2,62,22,14,42,45,9,62,37,45,54,18,14,33,78,6,57,45,47,57,47,79,74,46,98,88,22,22,4,12,18,71,41,66,80,77,41,10,14,42,48,96,65,23,72,86,29,57,13,74,70,2,61,7,81,71,71,31,76,11,94,54,35,66,30,9,26,71,75,42,20,88,39,91,58,4,51,50,54,60,54,73,48,31,52,59,6,7,13,83,53,90,58,24,19,49,87,99,8,97,60,94,
38,75,10,62,76,98,73,72,48,77,67,92,88,78,8,66,98,19,98,94,81,16,76,48,20,90,90,49,99,42,72,69,1,17,13,54,47,21,16,29,71,69,85,29,74,67,10,61,49,11,8,43,36,76,61,12,44,91,73,90,73,95,84,77,84,53,63,17,15,31,51,89,1,28,76,78,81,57,65,68,6,35,12,67,86,94,32,84,95,73,18,74,91,75,3,31,32,18,37,97,88,74,51,40,11,50,0,37,7,60,85,58,78,7,77,40,35,79,29,62,50,0,93,41,42,39,74,51,96,1,91,93,42,86,19,5,51,87,49,41,35,37,58,4,88,27,37,43,3,46,45,52,40,60,20,27,56,34,47,80,57,79,45,65,29,42,31,16,37,99,82,51,81,23,21,38,13,19,50,85,14,80,42,2,22,0,21,84,14,88,52,43,79,74,31,57,57,98,39,35,
64,90,56,13,41,87,73,67,12,42,77,17,64,84,46,97,64,54,1,93,73,6,24,39,37,19,32,70,98,95,52,64,65,76,91,81,11,59,3,4,9,30,42,47,49,62,17,77,61,37,56,88,15,79,48,82,95,78,85,10,48,80,9,24,39,56,7,5,71,6,33,36,62,73,44,39,85,95,97,94,13,64,66,35,30,75,63,38,30,63,26,75,95,21,50,14,99,60,60,35,81,10,45,64,65,13,37,81,12,26,44,55,53,5,70,45,16,27,17,55,18,29,67,16,43,75,27,31,4,34,69,86,85,95,78,40,58,60,35,26,58,72,77,69,5,50,73,14,79,55,94,74,78,62,28,49,5,30,45,39,91,23,51,19,47,37,85,68,22,79,31,36,51,28,29,39,12,68,79,98,70,93,91,3,58,25,80,34,31,36,11,81,24,36,78,0,79,29,80,43,
16,90,72,37,0,98,34,3,99,31,60,2,88,91,7,66,0,57,56,44,78,40,54,46,98,95,46,46,1,3,38,18,9,45,72,0,55,67,2,91,49,64,12,8,91,21,42,58,73,4,72,21,42,59,52,86,65,45,74,70,5,9,40,8,49,72,25,21,45,54,52,83,55,72,26,74,82,66,12,83,59,16,60,63,60,11,95,20,58,66,67,63,44,90,11,22,75,43,80,20,63,60,41,12,44,2,11,15,24,62,58,99,42,98,11,41,42,35,86,13,36,53,93,5,64,19,72,16,39,53,13,6,43,80,72,70,37,61,31,3,47,22,75,88,42,70,90,11,98,20,30,77,33,76,88,88,82,34,2,89,86,72,27,1,42,34,57,0,5,85,82,62,2,49,11,31,85,80,53,41,38,65,30,87,26,78,72,60,90,91,94,59,68,26,0,23,65,99,40,80,
89,9,47,17,69,52,99,79,34,36,88,95,51,55,98,92,53,98,40,14,69,88,19,59,52,85,22,87,30,51,26,67,96,39,47,42,75,46,74,5,67,26,47,33,46,73,34,80,10,18,17,76,65,40,69,28,74,23,86,29,27,20,2,76,23,69,42,23,54,39,36,13,24,70,77,48,17,15,74,30,36,0,87,68,80,16,60,64,92,53,4,17,38,8,16,93,37,9,96,51,13,80,21,74,94,95,75,95,74,2,47,35,28,9,86,73,36,10,24,35,99,87,15,47,81,19,21,75,59,57,53,94,44,72,46,25,20,15,33,98,16,37,96,47,57,89,65,87,82,90,66,39,34,41,20,60,66,88,47,85,93,66,4,48,99,96,98,90,91,13,31,33,66,61,78,45,4,1,29,2,47,26,29,22,18,95,92,71,91,27,4,68,42,36,34,61,58,15,85,68,
15,32,48,68,90,65,24,90,92,26,82,3,25,9,62,5,58,41,96,83,83,41,72,12,3,23,47,38,1,38,12,32,19,29,41,3,62,85,46,33,2,35,0,68,42,68,76,11,12,19,67,70,77,37,45,48,15,27,75,25,32,95,90,66,32,24,22,83,72,58,48,23,69,23,27,51,89,61,46,9,72,16,71,11,11,55,85,77,54,63,65,64,55,37,27,37,85,25,63,2,7,11,66,64,26,46,70,11,61,48,31,39,79,46,82,31,96,56,72,3,93,53,58,34,47,97,75,74,66,36,56,82,7,77,97,16,25,35,46,72,8,36,52,80,80,23,2,72,40,20,12,33,76,40,86,59,98,73,75,37,81,49,84,54,35,63,76,58,45,16,59,46,69,13,7,33,76,89,27,80,66,5,7,24,78,83,57,55,77,73,18,61,55,12,16,98,89,18,40,83,
38,43,33,49,39,96,59,93,23,26,79,21,80,66,0,24,40,79,23,55,80,28,72,27,15,45,44,91,28,0,91,62,17,2,31,74,36,88,29,10,60,23,12,1,77,80,7,24,9,9,71,89,55,22,65,39,94,63,60,7,60,84,31,92,66,63,23,83,99,17,83,54,39,32,47,31,49,49,33,85,78,3,66,27,87,84,66,80,31,60,11,4,45,31,60,49,44,15,47,54,32,60,23,41,97,65,92,88,84,85,93,63,31,46,92,16,42,61,42,71,28,50,11,77,79,35,96,93,87,2,60,54,26,40,64,28,18,46,3,26,62,26,43,53,14,98,61,68,5,89,18,76,9,7,70,2,18,40,1,67,20,24,37,23,87,2,71,75,85,95,71,26,47,63,55,96,38,95,73,67,17,89,92,34,47,33,20,31,86,33,34,96,31,1,16,25,86,29,79,62,
35,24,86,49,79,61,6,92,49,25,27,53,72,89,22,2,21,45,35,40,63,62,63,47,59,5,79,5,59,70,72,68,87,4,58,82,46,58,63,80,71,75,8,75,68,87,55,87,56,71,69,89,1,68,45,17,37,55,83,73,98,56,2,38,90,53,47,81,76,66,70,77,25,15,52,95,87,65,80,59,96,7,60,95,36,46,11,42,64,69,92,51,19,3,66,84,79,93,31,6,49,75,52,86,23,47,91,99,11,39,84,75,92,5,42,53,16,84,97,89,5,37,73,26,82,28,51,5,7,81,28,17,73,92,40,1,80,41,40,38,14,92,75,78,96,13,67,83,33,11,0,11,39,1,39,74,43,6,21,6,49,98,75,95,97,54,2,88,60,27,56,52,14,72,97,62,58,27,61,13,64,31,35,36,87,51,27,59,50,98,8,22,54,22,44,22,23,91,14,23,
37,46,35,30,77,0,79,4,71,30,50,47,63,18,30,23,81,92,10,22,71,18,37,58,85,62,75,64,4,15,97,95,20,39,73,18,73,55,24,11,81,28,95,13,35,51,17,1,60,12,87,13,26,21,7,66,63,10,39,80,60,93,2,12,35,44,41,42,37,10,12,93,52,95,8,52,76,55,5,22,60,67,28,18,84,17,10,93,44,78,74,46,12,61,89,74,90,46,57,76,72,4,23,47,71,16,5,82,23,68,96,45,90,37,43,64,75,30,23,89,31,77,98,70,30,71,87,16,44,68,15,22,12,13,54,16,27,60,85,5,58,93,57,99,42,38,66,27,24,68,53,39,4,97,44,41,67,32,19,47,34,80,80,19,36,2,12,54,87,77,25,32,70,55,49,56,83,50,21,67,35,80,76,54,60,85,23,45,0,12,17,70,79,41,23,83,31,34,93,30,
72,88,33,67,88,93,38,43,93,52,38,16,53,50,32,60,23,96,64,68,99,2,61,90,8,3,78,39,59,98,58,71,90,53,1,50,86,76,59,73,77,42,55,50,24,97,58,82,28,76,24,85,62,2,48,59,17,61,47,41,23,1,18,10,35,68,9,50,54,83,8,90,79,86,25,94,97,81,73,71,60,51,21,12,23,49,29,64,93,8,19,19,87,39,81,11,26,0,32,29,62,54,34,61,10,10,56,83,5,78,57,88,70,86,63,45,32,62,48,39,56,89,26,60,3,61,19,49,53,47,79,57,40,86,8,27,39,96,4,49,82,21,75,89,55,81,16,96,47,61,81,29,95,54,87,4,71,34,21,29,44,87,30,41,18,70,62,72,41,85,1,48,54,90,10,21,10,64,30,82,14,75,73,25,57,60,28,31,31,83,78,3,12,10,41,1,14,31,76,35,
13,1,38,0,55,20,78,21,32,63,26,45,96,68,99,57,64,39,83,57,23,83,14,70,77,70,55,29,99,12,51,37,42,40,28,29,59,39,47,73,68,58,60,87,84,34,0,41,65,47,73,39,27,2,86,75,30,37,93,74,88,57,34,21,93,10,35,84,80,92,6,20,99,33,4,91,88,43,38,11,98,20,78,15,39,57,85,58,67,21,35,14,35,3,17,49,49,7,10,16,20,30,26,83,24,15,21,81,23,99,15,81,87,46,81,15,51,95,51,86,54,19,33,27,83,41,93,26,75,75,19,69,53,45,19,74,28,74,0,54,92,61,66,48,47,8,43,62,39,45,0,76,72,23,75,16,72,16,89,47,27,5,16,3,57,26,98,84,99,92,21,72,73,21,84,83,35,64,12,28,47,58,5,76,55,77,60,37,13,31,57,30,84,39,6,6,19,80,74,70,
84,11,92,85,33,96,32,11,98,0,20,57,68,63,37,25,79,37,9,70,56,39,29,52,38,79,8,86,42,72,67,80,87,29,21,23,8,73,14,20,25,38,99,62,44,39,24,60,59,54,46,47,32,98,98,36,46,70,0,35,48,93,97,9,17,55,43,8,10,29,46,13,91,64,84,97,48,34,6,73,16,6,35,41,33,3,7,88,88,1,32,34,40,96,81,6,14,33,3,39,51,95,89,95,1,35,4,80,28,97,16,47,70,75,55,58,31,43,0,69,43,42,49,54,42,91,26,15,81,83,81,96,86,87,17,1,90,47,91,10,57,63,49,3,59,55,40,4,14,76,1,94,23,38,43,95,50,37,68,95,50,77,20,16,77,54,65,53,59,48,33,83,69,20,70,73,62,48,44,98,18,30,99,9,65,73,62,1,87,35,59,91,98,59,6,89,83,71,54,61,
19,22,50,83,65,89,89,28,13,23,52,84,95,20,49,67,45,31,61,52,83,32,52,6,89,65,93,37,60,15,86,9,35,85,61,47,62,57,4,45,36,45,15,34,93,10,96,71,82,95,41,97,21,77,22,29,90,78,86,39,93,69,32,23,11,29,15,53,34,49,42,15,80,28,99,21,48,9,62,98,85,83,30,14,29,76,10,16,86,96,69,7,36,25,88,32,22,21,76,99,83,48,56,99,45,41,30,79,36,84,85,80,25,74,24,49,19,12,34,39,80,69,33,5,42,60,67,19,12,99,71,43,23,43,5,73,38,32,33,14,73,55,9,88,95,67,98,37,51,62,16,77,57,10,8,21,35,57,51,94,70,73,34,91,8,37,57,69,11,72,43,65,79,3,88,7,74,39,90,26,45,13,3,67,1,68,36,24,35,1,55,26,64,64,7,83,68,74,40,58,
21,75,70,36,7,8,60,17,95,31,94,32,33,90,76,20,2,81,58,76,74,19,80,39,77,25,63,93,89,87,23,73,80,92,40,79,63,0,48,25,82,81,31,35,47,44,73,70,63,90,46,87,53,7,80,56,30,66,70,70,14,47,29,81,23,30,30,39,0,54,92,80,90,86,88,28,96,71,93,58,78,27,23,68,54,30,74,42,22,80,55,43,54,3,34,95,71,42,92,58,18,71,49,70,23,66,27,74,86,68,45,95,35,76,2,23,46,67,70,4,98,27,60,15,15,70,94,87,7,93,6,38,6,33,50,78,42,97,98,96,74,10,22,51,83,36,11,8,29,43,36,63,29,55,99,69,52,32,82,17,96,57,27,62,14,75,83,77,43,3,46,20,68,2,37,31,54,93,82,8,28,41,81,27,40,91,29,80,44,86,21,96,29,15,24,61,71,30,84,35,
9,71,67,85,57,83,73,30,71,54,71,25,37,49,20,88,74,61,81,61,69,11,79,8,43,55,1,82,66,1,94,59,44,75,44,68,39,77,35,69,14,58,97,21,46,0,82,21,80,28,81,41,70,4,97,99,29,85,50,46,17,5,88,58,49,98,43,75,35,1,86,4,4,71,73,39,33,86,65,43,69,75,3,13,27,36,38,83,12,53,3,90,46,85,66,20,92,43,38,0,90,82,38,26,53,63,83,31,32,13,7,5,90,88,0,63,88,51,78,77,24,19,63,55,47,53,9,84,84,51,46,42,18,17,95,92,40,99,19,33,53,51,56,12,51,37,16,81,49,34,89,32,80,94,39,80,22,2,48,63,90,7,34,36,80,1,73,26,34,63,60,29,58,0,78,92,27,75,82,86,74,24,40,17,72,72,87,65,37,79,59,17,69,49,52,73,13,98,49,12,
14,83,52,68,17,51,99,88,86,10,0,94,35,66,2,84,9,87,75,30,2,9,62,21,58,10,22,38,71,73,22,5,81,43,45,28,16,88,66,49,45,50,84,10,88,67,15,68,3,57,2,51,48,11,98,40,36,46,53,16,56,21,45,41,98,95,76,19,18,24,47,7,40,91,71,36,17,71,68,70,33,8,90,76,82,61,6,45,28,97,29,24,18,11,1,14,50,19,44,36,98,54,47,77,26,9,24,70,58,55,32,74,91,77,81,94,74,60,30,86,45,2,10,24,71,18,13,26,13,22,55,15,6,71,9,68,99,48,49,30,47,86,51,15,2,60,39,3,23,39,39,56,0,43,95,6,82,78,72,93,93,82,91,25,41,97,41,8,53,11,68,98,56,97,65,46,74,73,90,53,73,71,4,70,41,67,77,69,86,88,35,65,49,37,9,8,47,63,36,65,
73,60,86,53,33,27,99,27,34,8,44,35,79,27,49,18,67,21,92,85,41,48,0,67,47,29,9,74,35,7,88,6,65,49,47,64,50,36,8,37,91,25,2,37,3,32,26,41,90,55,0,15,2,28,2,94,71,68,78,81,79,29,67,99,89,28,51,89,95,25,4,53,80,60,16,4,92,16,80,51,35,71,28,1,40,86,78,76,22,75,21,19,58,65,13,89,20,83,17,18,21,82,47,35,30,32,66,2,30,66,6,35,58,62,50,61,29,70,54,10,56,34,99,39,4,52,96,12,7,87,82,17,38,81,54,2,16,71,88,65,97,19,60,85,30,84,0,58,72,47,64,0,68,17,1,21,93,82,26,60,62,96,62,48,75,32,56,3,47,35,37,8,25,65,35,99,19,25,98,32,57,77,75,5,67,40,46,2,17,29,70,68,64,42,65,50,73,39,70,25,
23,6,94,43,38,88,54,55,51,53,6,99,88,37,92,26,92,63,1,84,80,32,17,45,5,49,66,63,38,89,90,54,75,70,87,78,56,55,41,22,63,4,34,55,49,58,94,79,23,93,77,61,10,36,54,95,42,61,91,32,11,54,66,64,47,72,87,77,7,6,80,19,37,22,88,8,19,12,69,87,90,76,11,60,87,51,77,9,34,66,98,67,53,3,65,71,84,20,56,36,59,98,20,35,25,67,58,23,24,0,53,7,50,79,51,57,99,17,42,16,94,27,16,10,26,43,24,52,25,98,56,24,32,82,24,34,50,22,64,15,15,46,59,98,98,77,40,28,18,16,17,60,70,10,4,8,88,55,78,95,4,38,80,52,54,42,0,19,69,93,24,36,4,96,50,57,24,83,55,49,88,79,47,4,97,65,48,65,13,30,31,92,2,44,40,95,85,19,32,47,
26,42,88,54,79,29,22,88,0,14,41,85,50,7,11,41,32,46,78,89,59,32,51,30,9,27,19,83,98,1,93,78,47,98,53,53,9,2,19,99,35,56,92,78,66,98,46,82,38,11,75,96,25,70,67,78,33,57,34,32,3,82,58,48,19,34,23,57,84,21,10,49,40,34,0,98,37,52,6,72,79,37,67,94,22,39,82,51,73,92,17,8,57,9,99,64,52,0,66,7,65,1,98,43,72,12,79,60,63,96,89,63,49,68,33,72,52,75,28,98,86,58,44,65,8,83,29,30,82,21,65,49,88,35,87,40,23,90,7,64,61,78,71,51,57,84,18,69,14,39,13,39,75,89,3,41,57,98,75,36,54,65,61,69,93,74,42,17,8,7,13,62,61,63,18,75,65,53,3,61,43,3,38,45,13,22,93,10,22,89,9,80,48,63,90,94,16,95,46,26,
43,29,65,43,60,34,84,24,61,3,69,12,21,50,62,10,31,2,68,87,20,69,4,10,83,9,68,52,42,89,3,86,53,79,50,37,23,15,44,61,93,73,55,42,15,12,89,71,70,83,62,56,0,73,42,99,67,50,11,19,17,0,49,39,2,72,26,90,12,3,75,15,51,85,64,95,45,5,4,19,21,65,99,41,84,90,5,83,25,65,58,48,38,57,33,54,21,85,43,69,85,49,55,6,86,49,79,8,79,82,34,88,77,46,17,47,18,99,57,78,69,92,38,98,2,23,34,54,78,83,90,18,72,58,14,74,44,95,9,32,44,19,87,75,97,25,30,4,76,48,24,19,98,65,71,96,55,39,32,13,51,24,83,73,59,57,19,86,85,65,46,62,38,39,51,51,10,70,83,78,88,94,12,87,37,29,25,44,35,36,68,67,13,73,53,46,0,2,91,26,
58,56,25,8,84,86,91,17,40,84,48,20,0,20,8,42,13,16,3,9,88,74,69,58,7,2,81,82,49,70,1,80,75,20,8,85,42,40,14,65,22,93,45,6,18,67,37,79,27,63,47,15,48,26,35,56,2,39,39,43,64,89,33,46,27,89,85,34,84,62,52,2,84,23,69,56,37,2,89,43,78,71,3,59,85,68,18,70,69,68,79,11,27,45,99,53,2,99,45,69,98,44,30,13,76,51,86,79,4,49,58,62,27,67,63,83,1,18,7,79,58,49,73,5,37,97,0,84,65,6,23,52,64,93,67,58,7,94,78,17,57,49,64,59,85,30,33,77,62,42,97,4,9,69,96,21,25,82,95,72,52,58,37,50,62,61,27,80,87,30,21,16,7,33,53,3,53,68,91,68,78,96,12,1,75,6,26,64,89,18,28,57,58,71,57,59,13,13,82,92,
76,0,13,67,45,86,63,49,83,80,2,64,59,47,29,97,59,58,24,12,92,84,51,38,36,4,40,67,71,88,29,54,29,92,12,10,85,7,57,2,26,20,22,77,19,11,35,33,74,99,81,95,46,21,5,64,65,83,22,86,85,54,71,69,59,9,96,93,38,21,12,98,42,74,95,75,17,41,54,80,60,59,52,51,99,4,45,63,54,70,19,24,95,0,64,30,97,21,74,36,28,43,38,17,48,0,85,63,41,76,46,76,40,55,96,2,63,2,39,46,66,6,70,58,29,25,56,4,4,35,33,64,75,77,5,18,8,92,23,0,70,24,72,63,6,15,26,55,81,26,92,70,54,19,8,23,20,58,56,77,95,70,64,27,75,75,88,46,53,35,30,49,42,38,43,81,27,3,38,50,59,12,51,67,45,73,73,38,98,38,99,59,67,52,74,23,60,87,68,20,
91,53,38,4,44,93,27,20,11,79,56,32,68,85,92,16,16,32,29,1,60,66,74,26,75,79,12,15,78,62,68,89,56,46,14,0,4,18,96,25,93,11,75,23,16,12,76,62,23,48,99,64,31,61,63,7,72,0,90,19,85,42,36,9,33,98,60,66,70,48,71,51,42,78,0,93,91,86,45,53,36,97,5,85,13,55,36,14,46,91,35,63,81,22,64,7,80,57,26,76,18,96,15,92,21,22,91,77,29,58,81,36,54,51,49,17,16,25,16,11,16,44,45,72,70,23,45,12,81,70,5,80,16,73,25,89,99,33,44,27,99,32,64,72,91,69,68,57,6,26,36,85,34,55,54,96,68,48,26,56,87,75,29,80,60,19,19,26,23,57,99,35,95,25,36,92,87,89,41,88,89,50,23,5,93,88,19,21,15,62,47,7,83,78,97,50,70,27,19,38,
78,0,15,21,34,76,63,1,48,93,98,34,67,50,77,18,25,19,12,62,15,95,85,20,17,65,19,85,46,28,32,86,43,39,77,54,76,82,60,51,39,67,85,67,66,78,74,6,81,12,36,87,56,54,10,23,79,6,21,49,96,86,31,61,27,63,25,20,21,26,52,18,38,69,47,7,4,88,67,6,42,90,81,24,15,77,68,66,52,98,36,63,28,82,79,76,29,18,11,49,65,80,65,1,73,88,96,35,71,67,99,65,47,63,21,73,98,96,71,95,18,93,47,21,46,64,96,83,82,45,74,76,33,65,41,73,63,16,11,45,98,64,30,97,17,21,0,59,54,35,53,62,77,67,56,21,26,51,94,22,70,11,4,41,35,60,79,1,9,45,25,27,40,57,72,7,99,22,4,13,92,67,52,45,86,24,25,6,88,83,77,60,0,86,63,68,36,38,16,79,
34,11,74,12,55,14,30,54,98,48,12,10,54,56,91,2,29,0,27,20,53,32,10,29,92,13,43,46,61,6,19,56,23,86,62,4,30,41,55,7,73,12,99,52,97,4,43,97,93,83,78,87,91,15,88,51,59,75,62,41,40,49,72,55,99,69,13,43,25,33,55,34,85,30,22,75,86,9,43,96,66,0,25,39,11,64,84,32,65,58,90,95,11,37,79,82,23,82,46,90,43,99,75,51,5,86,33,5,87,43,91,49,74,65,18,33,34,33,53,77,85,52,65,3,16,9,57,98,62,68,3,87,82,45,14,1,18,76,3,79,82,97,35,24,98,40,79,55,6,1,95,73,68,3,17,65,85,34,37,66,37,34,78,56,61,91,32,36,43,27,1,22,73,75,60,50,48,11,17,63,60,21,94,5,17,9,26,69,72,71,75,47,88,97,56,60,68,79,41,86,
89,65,96,81,18,22,60,99,96,72,39,84,57,23,70,41,37,63,62,63,83,53,60,13,10,41,60,55,47,28,70,17,0,97,69,72,47,65,46,11,57,88,99,22,67,47,68,76,3,29,31,48,52,58,18,23,87,7,55,9,94,67,30,42,55,38,79,83,62,41,59,45,68,99,87,45,92,32,3,63,96,75,14,82,17,77,44,63,8,49,50,62,53,82,1,24,82,14,57,82,26,81,57,46,84,57,32,70,30,62,40,30,51,5,71,19,25,3,95,34,1,31,11,94,60,85,60,8,70,47,42,1,22,33,55,90,70,10,26,75,79,69,90,68,77,10,30,58,51,59,41,27,49,39,50,42,95,83,94,74,27,30,11,97,64,42,53,56,74,70,52,78,17,39,77,2,45,4,82,23,13,66,68,32,21,72,25,77,82,84,43,97,76,19,32,8,23,20,99,17,
94,25,8,62,46,9,81,8,36,54,84,7,54,95,71,29,84,6,50,15,37,5,31,86,2,78,16,88,90,65,6,8,29,66,24,95,97,93,2,25,70,63,96,32,9,50,75,84,30,36,66,20,36,57,87,36,64,83,5,76,35,43,89,74,57,3,65,85,93,38,45,94,85,44,82,52,44,40,30,7,93,8,1,48,48,84,30,1,11,82,45,92,29,90,17,31,54,50,39,24,60,53,25,87,4,26,53,53,86,36,91,18,62,96,62,12,63,39,68,79,38,63,97,37,16,81,37,11,65,68,45,25,85,77,47,47,45,83,23,37,23,14,70,39,52,81,59,42,94,41,57,22,74,25,88,49,8,0,44,77,78,46,60,2,72,54,9,27,21,20,34,27,23,79,68,20,12,4,54,40,89,51,62,20,94,70,0,14,69,43,53,14,20,94,28,81,84,85,77,3,
43,97,83,87,10,83,88,13,97,23,0,1,37,60,86,75,63,80,39,55,75,80,93,41,60,69,37,61,63,86,78,14,99,6,89,18,44,17,74,84,69,79,9,77,96,81,98,83,16,24,54,48,10,8,54,7,21,43,39,6,64,55,65,89,94,75,14,30,81,49,26,35,68,7,40,0,99,88,36,53,54,55,85,85,10,9,27,44,7,0,73,84,47,2,13,3,12,91,44,69,33,39,5,2,7,97,98,46,75,92,58,61,85,27,52,54,3,50,69,19,88,35,24,44,36,55,78,58,36,48,48,90,32,0,42,66,45,60,72,72,70,3,51,11,80,57,78,71,29,84,30,33,45,26,24,80,47,53,80,7,3,52,66,25,82,76,5,99,83,96,91,76,22,37,12,74,83,5,8,29,48,94,60,14,89,12,5,42,72,72,8,41,12,9,17,94,55,26,23,61,
73,0,98,48,25,74,20,39,15,55,2,95,72,45,46,34,61,92,39,25,35,17,53,74,0,69,91,17,87,34,51,23,18,46,3,83,13,43,91,89,44,7,84,24,93,71,17,28,36,75,25,17,4,51,3,95,94,13,42,75,66,96,45,34,75,36,64,77,80,55,17,77,5,16,9,34,23,75,8,76,48,66,24,62,31,7,18,71,71,26,51,54,25,13,93,65,7,83,63,62,72,35,91,55,78,12,35,85,47,55,95,68,97,83,76,89,84,64,71,44,43,22,13,56,58,49,4,54,34,75,0,95,48,30,12,23,21,49,68,51,27,51,50,30,72,71,21,60,71,78,69,51,57,18,42,36,14,79,73,27,78,96,37,94,79,73,32,96,91,25,57,93,16,27,90,38,60,6,18,73,52,10,88,95,53,37,16,46,5,91,96,8,4,2,88,49,23,23,31,51,
63,62,21,96,35,60,77,46,50,72,40,43,84,11,37,62,60,29,76,22,32,90,86,18,31,41,82,3,63,24,78,67,42,41,14,39,46,54,50,4,18,5,87,34,69,18,31,53,38,61,34,73,37,19,86,13,8,73,27,60,46,17,36,61,95,86,18,18,50,35,42,20,87,32,63,74,24,90,62,23,50,68,10,9,30,42,12,48,18,2,79,40,22,33,77,73,31,69,6,33,28,69,15,44,57,7,88,63,13,67,10,69,44,52,43,68,21,36,0,45,63,99,13,76,82,45,18,78,77,6,42,68,42,92,92,62,74,25,1,13,33,10,0,75,65,59,86,37,91,88,71,85,59,26,63,74,6,84,50,58,87,29,69,52,14,71,25,90,27,65,19,49,34,22,19,20,21,67,3,28,65,7,80,91,71,21,55,36,50,34,97,58,13,98,5,59,74,90,67,74,
2,8,74,22,90,92,15,81,63,62,30,37,74,48,79,93,98,69,97,49,2,76,7,41,28,37,80,79,8,98,65,59,47,99,54,32,31,27,53,94,56,1,14,12,21,44,88,92,61,35,99,21,74,65,41,73,60,53,71,47,82,46,19,60,93,28,42,87,2,51,60,87,39,40,21,10,80,45,60,51,92,97,11,36,2,14,22,74,24,44,65,23,98,79,1,67,45,32,83,51,28,5,28,83,21,83,85,93,57,30,98,75,54,72,46,34,46,46,46,94,12,32,68,83,34,64,0,69,30,7,13,72,39,92,49,6,89,98,59,51,78,56,39,24,83,56,52,28,2,18,58,27,85,82,38,32,20,94,67,18,1,21,68,71,73,37,20,98,28,4,18,71,46,46,73,21,24,0,89,28,46,0,21,93,79,54,76,4,39,35,94,33,14,69,48,51,81,51,64,17,
